position,xG,xGA,ppda_coef,oppda_coef,deep,deep_allowed
1.0,-0.7298277392655388,0.7078650154396803,0.4650388532777206,-0.5760004048464061,-0.6300253386340567,0.5935077978623632
-0.7298277392655388,1.0,-0.4871967452099363,-0.46605076882887886,0.6839408477765131,0.8634040442295057,-0.44766303133140334
0.7078650154396803,-0.4871967452099363,1.0,0.4431446833742963,-0.5073790110280476,-0.4478037266432769,0.8068892300400164
0.4650388532777206,-0.46605076882887886,0.4431446833742963,1.0,-0.23759693285161212,-0.4114449663755788,0.5372166203426307
-0.5760004048464061,0.6839408477765131,-0.5073790110280476,-0.23759693285161212,1.0,0.7054273219033255,-0.4763741302483017
-0.6300253386340567,0.8634040442295057,-0.4478037266432769,-0.4114449663755788,0.7054273219033255,1.0,-0.3686203313485851
0.5935077978623632,-0.44766303133140334,0.8068892300400164,0.5372166203426307,-0.4763741302483017,-0.3686203313485851,1.0
